,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
08:16:15,27.44,33.98,511,147,0.16,17,27.44,41.19,442,15,3.13,3,25.92,59.75,463,ERROR
08:17:15,21.21,50.69,589,74,4.61,0,,,,,,,27.58,52.09,419,IDLE
08:18:15,18.57,56.94,397,496,4.1,37,18.52,46.87,494,122,1.39,16,21.59,52.15,441,IDLE
08:19:15,19.65,33.86,412,190,3.15,50,23.46,50.5,480,484,4.24,9,21.71,30.3,599,ERROR
08:20:15,20.46,41.54,538,186,3.87,21,21.64,45.2,598,417,2.89,26,26.52,39.36,438,PAUSED
08:21:15,26.49,40.05,515,449,3.15,8,20.23,53.27,531,171,3.26,4,19.47,41.5,510,PRINTING
08:22:15,18.42,43.37,554,173,2.77,25,21.06,36.99,509,363,0.73,23,21.28,34.13,438,IDLE
08:23:15,22.39,47.55,487,154,0.83,25,18.92,40.38,576,218,0.18,11,27.7,38.51,552,PAUSED
08:24:15,20.57,40.78,475,246,3.23,34,26.98,33.83,591,348,3.82,31,22.81,34.81,513,ERROR
08:25:15,,,,,,,23.79,53.35,471,192,3.78,46,19.72,46.39,497,PRINTING
08:26:15,23.61,34.31,582,297,4.22,14,24.11,40.54,600,284,2.98,24,22.84,54.95,495,ERROR
08:27:15,26.69,35.95,574,45,3.13,21,21.49,50.74,598,54,4.58,3,25.36,32.05,566,PAUSED
08:28:15,26.31,56.6,572,133,2.93,31,24.49,55.05,463,182,0.17,35,24.09,36.17,571,PRINTING
08:29:15,26.02,35.43,519,276,0.48,26,19.93,56.66,506,496,4.25,7,24.85,52.43,409,IDLE
08:30:15,22.21,40.86,401,252,0.99,8,,,,,,,23.23,53.28,579,ERROR
08:31:15,21.58,32.86,427,306,4.93,1,23.88,31.87,418,345,3.54,26,19.16,46.79,546,PRINTING
08:32:15,18.63,54.24,524,470,0.17,29,19.04,30.15,434,168,2.14,50,24.66,45.53,508,PRINTING
08:33:15,21.16,59.94,509,287,3.91,17,26.84,36.73,484,213,3.89,8,19.01,50.12,483,ERROR
08:34:15,22.66,30.28,556,488,1.41,21,25.81,38.99,515,56,1.43,15,25.0,48.77,426,IDLE
08:35:15,25.29,38.47,384,65,3.41,9,22.47,52.61,508,425,3.03,19,25.52,59.5,454,PAUSED
08:36:16,18.42,40.37,436,413,3.21,28,19.83,53.19,397,290,2.63,18,20.84,38.38,405,PAUSED
08:37:16,20.79,38.81,473,78,4.23,9,25.52,48.75,455,214,0.64,28,18.87,33.13,548,IDLE
08:38:16,19.14,43.92,491,147,3.52,26,18.57,34.54,546,374,4.16,25,27.57,55.61,549,PRINTING
08:39:16,18.39,35.25,532,57,4.06,34,20.83,32.75,381,229,4.87,44,23.45,57.82,541,PAUSED
08:40:16,27.02,43.14,380,267,1.31,31,27.93,41.32,493,52,4.1,28,18.63,38.12,532,IDLE
08:41:16,25.6,51.55,541,475,3.88,42,20.64,59.0,490,8,0.85,25,24.28,48.28,533,PAUSED
08:42:16,27.68,36.14,407,288,1.25,5,27.56,59.32,547,43,2.76,13,22.28,44.84,543,PAUSED
08:43:16,18.88,54.35,452,140,0.54,20,24.2,59.74,459,80,0.63,8,23.03,49.74,546,ERROR
08:44:16,25.61,44.17,526,416,4.96,7,20.86,41.58,473,265,1.42,26,23.42,37.5,521,PRINTING
08:45:16,20.68,31.19,523,143,2.66,23,22.4,52.52,454,284,2.87,19,26.01,34.1,560,IDLE
08:46:16,20.55,57.57,468,149,1.55,50,27.3,57.4,474,52,3.39,37,18.55,47.27,485,ERROR
08:47:16,20.39,30.57,450,323,4.14,43,26.81,48.78,475,230,1.88,37,19.46,44.4,588,PRINTING
08:48:16,23.7,43.82,430,57,1.63,9,19.97,42.72,480,467,3.14,15,21.0,38.93,486,ERROR
08:49:16,20.55,31.37,595,260,1.28,16,19.8,36.4,517,85,3.26,46,25.61,30.76,428,ERROR
08:50:16,19.41,56.6,523,39,4.97,38,27.83,55.19,451,479,0.08,47,19.09,45.39,414,PAUSED
08:51:16,19.68,45.19,399,362,4.22,34,18.92,49.97,516,55,2.82,20,19.06,52.85,560,IDLE
08:52:16,27.54,54.47,475,53,0.06,23,18.06,57.59,394,268,1.18,42,22.43,39.62,525,ERROR
08:53:16,,,,,,,23.52,42.19,418,257,3.02,47,,,,IDLE
08:54:16,23.53,40.67,456,13,4.29,6,21.82,52.1,451,367,4.61,18,19.07,58.15,472,PAUSED
08:55:16,21.05,37.13,411,409,0.31,27,23.02,31.92,392,62,3.82,17,21.47,56.08,575,IDLE
08:56:16,24.92,42.62,401,473,1.22,49,27.64,34.01,555,413,4.55,5,25.93,39.91,507,ERROR
08:57:16,22.5,48.19,397,482,4.37,14,22.96,39.66,436,88,4.33,40,20.12,53.13,478,PRINTING
08:58:16,20.99,37.73,401,19,1.24,15,27.95,36.15,564,225,4.95,39,19.99,40.82,535,ERROR
08:59:16,19.07,31.04,417,375,4.22,4,18.38,51.19,468,66,4.89,18,27.91,31.45,583,ERROR
09:00:16,22.14,46.21,401,368,0.92,22,24.67,40.1,504,171,0.86,20,27.29,33.36,423,PAUSED
09:01:16,18.68,34.4,577,0,2.29,3,21.8,59.97,383,106,4.26,4,19.46,39.29,470,PAUSED
09:02:16,22.96,34.73,485,442,0.42,47,19.44,45.47,507,204,2.9,3,,,,PRINTING
09:03:16,19.66,52.81,411,278,0.33,47,23.55,59.41,519,57,0.38,35,19.63,48.94,389,IDLE
09:04:16,26.44,37.57,572,222,1.21,42,20.08,54.04,592,57,2.7,26,19.61,57.53,389,ERROR
09:05:16,22.15,56.62,593,2,1.47,18,24.06,33.88,542,322,3.44,36,,,,ERROR
09:06:16,19.75,33.56,450,439,4.88,41,18.31,39.39,492,138,0.88,21,20.98,47.7,597,PAUSED
09:07:16,,,,,,,20.62,35.83,492,409,1.92,25,19.03,55.75,593,PAUSED
09:08:16,22.34,57.73,425,76,2.23,4,25.69,59.17,586,415,3.74,40,25.94,39.74,593,PAUSED
09:09:16,20.99,40.93,441,269,1.2,7,25.34,46.47,537,437,1.8,2,23.05,56.83,584,IDLE
09:10:16,26.36,58.52,500,66,3.59,8,26.91,54.23,450,8,3.37,4,23.14,35.19,425,ERROR
09:11:16,18.07,49.64,436,200,1.13,30,19.34,46.51,447,24,0.73,7,21.05,34.54,447,ERROR
09:12:16,27.24,51.76,516,149,1.74,35,19.8,50.25,481,395,3.54,9,27.84,53.86,574,IDLE
09:13:16,23.38,39.78,595,429,1.95,29,21.64,38.61,491,307,2.81,17,21.67,50.12,469,ERROR
09:14:16,20.56,40.49,559,21,0.1,38,22.93,43.03,456,118,3.58,48,20.27,43.46,460,PRINTING
09:15:16,25.58,47.16,485,348,0.79,47,25.64,48.74,589,250,3.01,3,25.23,38.71,593,IDLE
09:16:16,18.64,41.08,460,55,0.53,20,23.33,42.54,416,11,0.43,33,23.81,44.57,458,IDLE
09:17:16,19.66,33.74,459,442,3.48,6,27.64,41.01,474,375,1.84,29,27.0,46.57,474,PAUSED
09:18:16,18.2,46.25,492,116,3.14,1,21.5,42.97,478,165,2.64,19,27.95,32.8,415,ERROR
09:19:16,25.54,45.5,545,191,0.76,34,25.01,39.97,499,56,0.88,43,,,,PRINTING
09:20:16,26.89,49.54,450,487,1.87,12,26.43,39.66,565,260,1.67,48,18.4,48.67,489,PRINTING
09:21:16,22.95,52.67,392,332,3.13,30,22.5,57.4,572,82,4.79,41,25.45,48.66,598,PRINTING
09:22:16,23.87,30.44,564,179,0.91,2,20.03,34.08,597,336,0.64,35,19.43,33.7,424,PAUSED
09:23:16,22.49,53.82,596,430,2.69,49,25.75,55.31,391,392,0.99,42,24.4,52.04,565,IDLE
09:24:16,22.54,44.39,534,209,1.47,41,27.49,56.26,419,472,4.67,29,19.45,38.45,553,PAUSED
09:25:16,24.65,33.13,407,325,1.02,39,22.46,58.55,591,96,4.71,50,20.83,54.92,525,IDLE
09:26:16,23.36,30.65,390,90,2.6,16,23.63,30.8,517,79,2.06,29,21.0,49.62,437,IDLE
09:27:16,26.36,34.35,545,5,1.91,10,23.62,32.03,444,318,3.51,26,,,,ERROR
09:28:16,18.47,59.52,448,326,0.78,21,22.87,56.05,460,353,4.28,25,20.65,39.41,502,PAUSED
09:29:16,25.79,58.38,516,336,2.31,43,22.27,53.74,481,427,3.71,3,20.39,33.13,586,PAUSED
09:30:16,21.59,46.1,593,275,0.79,50,18.12,54.43,478,236,3.71,32,23.48,42.57,385,IDLE
09:31:16,25.16,33.66,510,147,1.4,23,18.91,45.52,396,80,3.36,27,26.58,47.2,433,PAUSED
09:32:16,26.94,45.66,458,109,4.76,10,26.28,39.84,463,49,3.74,46,20.47,37.53,581,PRINTING
09:33:16,21.47,38.65,502,109,2.11,41,22.41,44.64,454,18,2.71,46,27.25,49.97,441,IDLE
09:34:16,23.73,32.63,450,266,3.08,5,28.0,35.69,496,168,3.64,33,26.32,44.53,527,PAUSED
09:35:16,21.44,43.9,508,475,0.16,31,22.86,47.79,550,490,2.13,34,24.02,49.15,426,PRINTING
09:36:16,23.44,33.55,489,44,1.23,46,26.79,30.35,445,338,4.97,10,21.84,56.78,415,PAUSED
09:37:16,18.62,33.06,569,94,2.55,26,19.89,34.42,519,495,2.84,16,27.58,30.57,383,PAUSED
09:38:16,20.24,58.06,391,91,0.66,44,27.59,45.32,402,414,4.14,50,25.32,37.52,592,PRINTING
09:39:16,22.73,40.7,488,173,3.92,37,22.61,57.99,524,457,0.36,13,27.24,31.36,428,PAUSED
09:40:16,21.59,44.75,501,385,1.4,1,27.21,42.07,466,79,3.18,5,20.44,33.96,510,PAUSED
09:41:16,18.58,38.67,384,237,2.97,32,23.67,46.21,411,78,1.52,4,25.94,51.91,531,ERROR
09:42:16,,,,,,,19.39,35.0,496,196,4.88,24,26.15,48.76,492,PAUSED
09:43:16,22.75,47.56,482,244,0.83,24,20.11,56.66,456,122,0.86,39,27.66,50.45,420,PAUSED
09:44:16,25.98,32.43,432,429,0.73,26,19.4,36.85,519,19,0.92,29,25.13,37.6,524,IDLE
09:45:16,19.91,30.67,596,378,2.84,11,18.55,45.28,563,242,1.21,19,24.17,58.37,453,ERROR
09:46:16,24.72,41.49,412,158,2.37,37,,,,,,,25.29,35.02,538,PAUSED
09:47:16,20.22,42.76,600,349,1.41,50,18.83,44.16,426,286,4.26,45,27.3,55.46,524,PAUSED
09:48:16,23.86,49.47,560,42,3.1,17,22.03,30.1,567,309,3.62,32,26.27,49.57,563,PAUSED
09:49:16,22.57,41.38,509,418,3.0,15,18.13,52.96,401,25,4.55,41,26.81,59.18,470,PAUSED
09:50:16,21.61,47.71,592,290,1.52,40,22.67,37.41,569,376,2.66,32,26.49,52.09,505,ERROR
09:51:16,18.41,41.69,491,252,1.53,3,19.76,34.56,592,224,3.45,33,26.0,45.5,416,IDLE
09:52:16,26.2,45.11,413,114,3.38,11,20.43,41.99,491,434,3.88,4,19.67,59.19,405,PAUSED
09:53:16,24.07,55.51,550,88,2.01,23,21.89,30.46,449,109,0.05,48,27.69,36.53,473,PAUSED
09:54:16,27.51,33.15,589,210,2.0,37,22.26,58.33,558,382,4.74,34,18.49,58.65,519,PAUSED
09:55:16,18.58,48.69,540,177,4.56,48,24.84,33.21,544,247,3.63,22,22.35,58.83,502,ERROR
09:56:16,,,,,,,26.57,47.2,505,363,0.58,48,24.42,49.56,596,ERROR
09:57:16,27.83,40.25,578,64,4.88,4,18.02,41.0,422,381,2.68,17,26.34,38.93,480,PRINTING
09:58:16,19.92,36.59,499,319,4.43,13,27.27,47.46,460,464,0.36,31,23.39,50.9,544,PAUSED
09:59:16,27.28,43.09,433,400,1.3,5,25.43,52.0,569,187,4.68,35,20.21,59.34,599,PRINTING
10:00:16,20.08,57.44,450,304,4.24,17,20.85,44.77,563,50,1.13,7,27.15,54.91,381,IDLE
10:01:16,26.62,31.51,408,34,0.63,40,24.07,44.82,473,100,4.87,11,27.54,37.74,519,PRINTING
10:02:16,24.26,45.13,598,170,3.18,3,25.3,34.63,441,22,1.6,24,25.46,35.7,408,ERROR
10:03:16,25.69,58.34,476,108,4.25,7,19.03,37.6,410,311,4.47,20,26.93,42.43,418,PAUSED
10:04:16,23.31,32.78,461,27,2.18,13,26.53,48.84,474,65,0.93,14,24.3,49.58,420,IDLE
10:05:16,24.47,33.15,558,149,4.04,31,21.74,58.65,425,434,2.32,40,25.77,33.32,596,ERROR
10:06:16,27.67,59.82,507,366,1.92,39,27.38,39.19,525,10,4.25,33,26.7,45.92,486,IDLE
10:07:16,24.18,57.49,403,92,1.49,3,20.7,53.46,445,71,4.74,10,26.86,47.19,418,PAUSED
10:08:16,18.1,57.34,559,481,4.58,46,20.45,48.64,415,125,4.79,14,20.83,49.13,397,PAUSED
10:09:16,24.85,59.32,503,372,2.74,33,27.62,49.12,488,156,4.63,44,21.91,48.83,454,IDLE
10:10:16,24.47,37.59,503,291,4.23,17,19.28,58.19,385,455,4.1,34,26.28,54.15,493,ERROR
10:11:16,22.62,38.73,403,46,4.96,0,,,,,,,24.21,43.08,472,PAUSED
10:12:16,20.4,56.18,545,484,3.92,32,22.28,39.9,592,433,1.55,44,21.17,52.19,488,PRINTING
10:13:16,21.26,44.92,586,94,1.25,25,21.01,40.39,416,132,0.56,18,26.8,34.43,566,IDLE
10:14:16,25.6,57.28,394,331,1.46,14,22.55,35.08,385,235,2.98,36,24.14,56.46,587,PAUSED
10:15:16,21.85,56.13,454,160,0.22,44,18.88,52.16,424,74,2.66,13,20.17,49.45,410,PRINTING
10:16:16,19.56,39.37,539,9,3.02,31,25.76,43.89,599,131,2.12,28,19.44,53.11,600,PAUSED
10:17:16,18.7,58.89,422,250,3.52,47,23.62,43.1,534,240,1.71,31,18.95,52.89,588,IDLE
10:18:16,23.25,34.66,588,179,2.92,38,18.1,40.29,456,497,3.07,37,24.07,31.08,578,IDLE
10:19:16,20.89,43.27,547,150,3.72,43,19.65,37.84,404,112,2.14,29,18.84,50.46,504,PRINTING
10:20:16,19.62,30.17,430,482,3.35,37,26.1,52.35,553,283,4.9,4,22.29,54.48,455,PRINTING
10:21:16,20.06,37.18,519,104,0.62,18,21.55,58.42,503,160,3.45,9,25.77,50.88,574,ERROR
10:22:16,23.94,41.82,393,122,2.45,4,23.78,41.84,486,79,3.96,31,27.0,50.06,387,PAUSED
10:23:16,19.86,59.94,476,478,1.0,40,23.11,47.31,427,133,3.83,29,18.96,55.9,576,IDLE
10:24:16,18.06,33.47,431,375,2.15,47,27.87,39.28,384,220,0.92,23,21.58,49.43,534,ERROR
10:25:16,18.12,55.86,547,184,0.48,0,19.22,59.43,490,437,4.19,25,22.18,60.0,384,PRINTING
10:26:16,25.06,38.13,587,384,4.96,16,20.8,46.11,424,65,2.44,9,25.79,49.57,403,PRINTING
10:27:16,18.22,34.1,404,379,3.21,6,21.02,47.32,417,413,3.71,22,22.6,38.8,448,IDLE
10:28:16,23.82,58.87,564,405,0.84,37,21.92,56.46,538,263,0.2,25,22.99,40.42,470,ERROR
10:29:16,24.99,38.15,517,411,3.56,35,,,,,,,25.23,58.89,503,IDLE
10:30:16,21.48,55.06,422,267,4.79,11,22.18,49.19,432,5,4.82,13,21.66,34.86,446,ERROR
10:31:16,20.96,52.97,457,440,1.23,38,21.92,57.15,460,162,2.63,13,23.16,32.87,583,ERROR
10:32:16,18.96,55.0,488,399,1.37,43,27.8,44.74,564,243,4.45,4,21.97,31.03,438,PAUSED
10:33:16,23.82,54.82,402,263,0.86,2,19.68,41.31,521,366,3.08,19,23.87,57.94,589,PAUSED
10:34:16,21.51,38.84,508,193,1.95,9,18.66,56.83,442,65,1.88,5,27.63,59.43,422,IDLE
10:35:16,22.97,40.11,386,184,4.04,41,,,,,,,21.38,51.0,541,PRINTING
10:36:16,19.67,54.31,454,143,3.76,0,27.56,43.7,393,226,1.85,42,18.6,45.63,551,ERROR
10:37:16,,,,,,,18.49,36.43,428,80,0.12,27,18.07,33.72,583,IDLE
10:38:16,19.71,33.7,402,365,0.01,15,25.75,41.25,524,443,4.7,28,25.74,33.31,420,IDLE
10:39:16,22.68,55.0,445,314,2.58,17,21.78,43.21,462,39,0.28,8,21.43,50.36,487,PAUSED
10:40:16,21.5,37.69,537,288,1.77,30,22.08,53.96,406,126,4.32,26,23.7,42.47,497,ERROR
10:41:16,18.15,47.06,469,24,1.85,5,27.32,52.68,526,438,2.96,5,21.61,36.85,531,PAUSED
10:42:16,20.1,48.46,579,38,0.35,0,19.07,38.67,437,248,2.38,41,20.04,49.11,412,PRINTING
10:43:16,19.1,47.45,553,401,0.66,15,25.12,44.8,472,345,2.2,22,23.44,48.11,424,PAUSED
10:44:16,27.32,46.65,518,297,1.78,19,,,,,,,,,,ERROR
10:45:16,21.62,33.85,600,412,4.34,25,23.83,46.79,495,56,0.8,42,20.38,36.05,475,IDLE
10:46:16,18.66,58.3,422,376,0.18,18,21.99,46.65,471,400,2.27,15,27.1,47.07,502,ERROR
10:47:16,23.82,35.51,592,448,4.48,36,21.65,51.43,476,248,4.24,30,21.44,34.78,394,PAUSED
10:48:16,20.33,33.18,574,389,4.7,50,23.3,49.6,474,274,1.24,10,21.8,41.04,600,PAUSED
10:49:16,26.78,35.74,586,19,1.99,18,18.82,41.89,431,453,4.46,30,27.09,33.84,403,ERROR
10:50:16,24.0,59.79,467,489,1.6,39,20.82,48.01,419,42,4.35,4,21.67,47.17,485,IDLE
10:51:16,27.26,53.88,429,429,3.07,10,27.51,54.82,546,473,3.1,11,,,,PAUSED
10:52:16,18.03,33.68,479,223,0.85,6,23.58,56.83,410,364,2.0,9,20.36,50.83,554,IDLE
10:53:16,20.56,46.91,597,491,0.02,15,26.21,44.43,548,457,1.88,7,24.63,51.56,531,IDLE
10:54:16,25.37,53.09,434,454,3.33,44,23.18,33.25,466,153,2.36,16,19.41,47.9,393,ERROR
10:55:16,24.84,47.12,402,175,1.2,34,21.67,42.28,402,249,4.41,24,27.64,54.84,522,PAUSED
10:56:16,20.79,54.05,526,145,0.88,20,21.84,44.62,595,480,4.97,24,23.17,44.87,404,IDLE
10:57:16,27.36,32.84,387,417,4.35,44,19.24,43.94,571,97,1.64,27,27.06,47.65,600,ERROR
10:58:16,22.51,46.18,486,71,0.43,27,23.52,47.4,430,378,1.13,23,,,,ERROR
10:59:16,19.06,57.15,511,324,1.73,43,18.11,31.77,483,491,2.23,31,19.52,30.28,580,PRINTING
11:00:16,18.52,38.68,557,283,0.83,14,18.78,48.83,556,480,3.29,45,22.7,44.68,445,PAUSED
11:01:16,25.3,51.02,394,241,4.9,34,24.57,53.23,522,499,1.18,36,25.51,51.17,521,ERROR
11:02:16,26.75,53.07,580,305,3.06,44,22.31,50.44,457,186,1.9,40,23.89,44.52,491,PAUSED
11:03:16,18.41,41.93,493,296,2.74,48,22.27,58.78,484,78,2.18,1,24.6,30.31,452,PRINTING
11:04:16,19.8,47.1,459,268,4.58,37,24.43,57.34,510,247,4.68,4,23.48,57.9,437,IDLE
11:05:16,25.67,46.27,443,475,4.48,13,22.95,56.74,404,319,2.63,36,22.89,37.76,561,PAUSED
11:06:16,20.02,37.77,448,417,4.12,47,19.48,54.95,499,442,3.87,50,,,,PRINTING
11:07:16,22.71,43.07,491,161,4.58,6,20.04,59.69,528,478,3.67,18,23.26,59.45,398,IDLE
11:08:16,25.22,55.12,398,402,3.43,15,21.58,37.72,547,192,0.84,47,22.61,52.99,442,PRINTING
11:09:16,25.6,44.88,388,32,0.82,26,,,,,,,19.13,33.06,495,PAUSED
11:10:16,19.11,57.14,542,496,0.25,43,27.97,47.64,514,409,3.68,12,19.33,58.04,394,PAUSED
11:11:16,22.03,56.54,588,10,1.29,46,25.34,31.49,396,255,3.88,22,22.55,40.83,445,PAUSED
11:12:16,27.49,58.61,466,341,3.99,18,19.85,55.22,401,223,4.84,44,18.47,58.92,550,IDLE
11:13:16,18.61,38.97,423,468,4.76,5,24.68,30.66,522,137,4.22,4,,,,PRINTING
11:14:16,22.7,37.52,397,264,4.81,50,25.13,46.84,567,323,0.28,3,24.65,35.53,522,PAUSED
11:15:16,24.11,57.35,482,236,4.53,23,26.43,40.55,494,245,4.83,3,24.66,49.07,580,ERROR
11:16:16,19.34,31.98,572,66,1.36,31,27.66,50.68,463,439,1.76,22,24.09,57.16,564,PRINTING
11:17:16,25.44,59.62,467,11,1.52,41,27.94,44.6,493,307,0.39,44,24.52,33.68,470,IDLE
11:18:16,23.06,34.16,469,200,3.86,18,26.24,49.95,396,193,4.37,26,23.13,36.61,481,IDLE
11:19:16,24.2,54.61,595,317,3.73,26,21.38,42.55,587,263,1.93,20,19.95,36.04,581,ERROR
11:20:16,24.83,59.28,392,184,4.53,20,22.87,54.59,501,15,4.2,2,27.98,42.95,483,PAUSED
11:21:16,21.58,52.39,472,493,4.2,36,22.6,37.88,517,478,3.61,29,25.42,31.63,547,ERROR
11:22:16,26.04,57.66,402,229,3.57,9,23.67,45.54,588,225,0.31,47,22.18,37.69,548,ERROR
11:23:16,19.32,31.19,504,25,1.03,16,24.91,34.57,432,382,1.69,5,25.54,42.86,563,PRINTING
11:24:16,18.1,33.2,519,499,4.34,26,19.1,43.11,517,212,1.04,21,20.02,59.76,535,PRINTING
11:25:16,24.11,53.26,556,439,3.51,15,21.68,54.65,380,13,0.53,2,27.84,36.69,536,IDLE
11:26:16,21.02,58.38,425,110,2.68,13,23.6,36.72,433,407,2.85,31,20.86,38.3,449,IDLE
11:27:16,26.41,43.97,467,309,1.35,6,18.19,58.28,427,334,2.28,12,23.0,48.26,507,PRINTING
11:28:16,18.63,44.43,596,159,4.63,25,26.36,58.61,567,422,1.83,10,22.61,33.54,524,IDLE
11:29:16,25.57,35.41,572,102,4.86,11,,,,,,,19.4,55.73,391,IDLE
11:30:16,27.31,57.34,524,271,0.57,15,24.68,33.41,467,125,1.81,45,25.88,35.13,387,PAUSED
11:31:16,27.07,45.8,552,30,3.5,15,24.55,39.1,562,80,4.94,18,21.13,53.25,587,IDLE
11:32:16,27.13,39.09,592,189,4.25,17,18.14,42.88,451,437,3.82,27,18.91,49.94,470,IDLE
11:33:16,20.37,31.03,484,251,3.74,37,,,,,,,18.57,37.03,395,PRINTING
11:34:16,21.86,44.19,549,324,2.73,21,27.09,47.57,599,385,1.46,30,26.88,47.72,576,ERROR
11:35:16,27.32,44.08,492,79,2.62,43,23.56,51.74,429,457,1.11,1,18.12,30.94,418,IDLE
11:36:16,19.64,43.04,529,261,3.16,4,,,,,,,23.01,50.73,515,IDLE
11:37:16,18.5,40.76,397,346,0.6,32,23.91,50.8,431,288,1.25,3,19.55,44.15,548,PRINTING
11:38:16,20.66,32.07,394,199,3.25,18,22.01,31.53,576,498,2.42,6,21.16,55.51,463,PAUSED
11:39:16,,,,,,,23.09,45.75,539,144,4.55,13,27.31,57.02,384,ERROR
11:40:16,23.29,54.1,564,251,4.1,38,21.57,36.66,576,403,3.34,7,21.37,58.93,535,ERROR
11:41:16,24.53,56.53,411,438,4.78,20,19.97,51.47,564,492,4.45,30,24.97,31.95,386,ERROR
11:42:16,21.27,56.78,568,229,2.43,13,,,,,,,20.11,34.97,572,ERROR
11:43:16,20.75,30.42,529,340,0.53,5,26.96,33.79,591,169,1.9,13,18.24,53.7,398,PAUSED
11:44:16,20.72,32.71,455,307,3.49,49,20.2,36.78,538,228,2.27,26,19.94,50.75,399,PRINTING
11:45:16,20.65,47.62,415,339,1.93,46,23.7,31.74,445,24,3.67,4,27.78,48.37,496,IDLE
11:46:16,25.06,49.83,393,241,1.06,32,,,,,,,26.34,52.94,415,IDLE
11:47:16,20.59,53.23,463,469,3.18,17,18.97,38.28,449,348,2.49,2,27.2,50.07,404,ERROR
11:48:16,,,,,,,26.67,55.44,471,418,1.28,12,25.93,31.97,410,PRINTING
11:49:16,25.91,43.34,397,470,4.16,9,18.35,56.65,563,351,1.52,10,19.3,52.49,589,PRINTING
11:50:16,22.37,54.17,441,386,2.01,33,27.05,36.38,526,135,0.39,37,27.73,36.76,590,IDLE
11:51:16,22.66,35.45,588,25,3.45,48,19.53,59.45,568,41,4.99,31,27.95,55.74,462,PRINTING
11:52:16,,,,,,,25.74,51.47,492,166,3.51,3,25.51,38.4,521,IDLE
11:53:16,27.11,54.85,511,235,0.07,16,27.76,39.85,534,495,4.8,25,18.84,36.08,584,ERROR
11:54:16,22.61,56.06,495,26,3.72,20,25.81,48.95,405,418,0.09,41,25.68,55.75,599,PRINTING
11:55:16,18.45,59.06,521,393,0.91,13,26.64,39.51,521,461,4.2,36,24.82,58.56,520,PRINTING
11:56:16,19.14,35.94,472,219,2.17,3,25.6,55.25,389,179,2.04,8,25.74,52.89,471,PRINTING
11:57:16,22.63,35.15,598,271,2.13,21,20.82,41.77,471,311,4.64,23,21.55,46.02,419,IDLE
11:58:16,21.8,47.09,426,266,2.77,48,27.19,30.55,402,450,1.85,1,18.6,50.54,451,ERROR
11:59:16,19.41,51.97,547,351,0.96,31,,,,,,,27.2,30.89,600,IDLE
12:00:16,27.69,30.27,532,434,2.33,9,23.21,54.01,398,87,2.83,24,20.7,34.58,420,ERROR
12:01:16,21.9,47.15,437,82,2.52,20,,,,,,,27.32,44.95,522,PRINTING
12:02:16,23.85,46.44,498,162,2.28,10,20.42,40.69,552,473,2.85,35,22.96,48.86,434,PAUSED
12:03:16,19.54,33.8,436,155,4.78,33,25.94,34.05,491,456,1.19,47,20.23,48.12,564,PRINTING
12:04:16,,,,,,,26.26,36.99,493,187,1.26,6,27.94,38.3,591,PRINTING
12:05:16,19.01,45.75,528,73,2.49,11,26.4,47.91,457,431,2.12,50,22.59,57.91,529,PAUSED
12:06:16,24.85,37.08,550,254,2.68,19,20.71,55.4,558,74,3.38,25,20.86,33.21,455,PRINTING
12:07:16,22.89,42.46,592,408,0.41,29,26.11,43.81,475,99,4.35,30,27.52,37.78,466,PAUSED
12:08:17,26.3,54.89,411,439,1.23,24,27.14,40.68,449,127,3.66,9,24.5,36.79,422,PRINTING
12:09:17,20.86,59.58,533,48,4.45,3,22.44,52.03,514,440,3.59,26,21.81,57.66,516,PAUSED
12:10:17,23.8,54.44,385,77,1.33,45,19.12,44.19,483,335,3.09,17,26.01,59.05,450,PAUSED
12:11:17,22.08,49.11,555,479,3.35,0,18.12,38.7,407,279,1.27,39,25.15,33.87,534,PAUSED
12:12:17,27.82,48.98,509,48,2.69,23,24.84,50.86,437,314,0.76,5,25.7,31.69,428,PAUSED
12:13:17,23.61,30.29,430,302,3.41,18,25.89,48.81,586,29,1.27,17,25.84,46.98,411,IDLE
12:14:17,23.05,36.36,430,460,2.21,9,21.83,52.33,474,249,1.94,13,19.83,36.59,573,PRINTING
12:15:17,23.49,34.58,391,82,0.13,47,22.72,40.18,587,192,1.86,25,23.08,54.94,573,ERROR
12:16:17,19.68,58.18,385,174,0.88,23,20.7,52.7,423,241,1.06,32,18.42,38.15,439,PAUSED
12:17:17,23.59,32.31,518,386,4.56,32,25.5,49.76,477,255,0.72,17,24.24,32.23,541,PAUSED
12:18:17,21.36,41.84,405,306,1.22,2,23.65,58.7,570,348,2.95,50,19.62,31.97,421,PAUSED
12:19:17,27.23,31.54,430,478,0.15,13,22.89,59.64,573,266,4.74,20,20.68,40.81,571,ERROR
12:20:17,27.02,39.5,407,394,2.74,31,19.81,36.77,534,223,4.61,45,20.71,52.9,597,PAUSED
12:21:17,25.21,53.45,531,468,1.99,7,23.79,43.92,510,446,2.22,7,19.06,50.07,398,PAUSED
12:22:17,,,,,,,18.63,49.45,437,256,4.09,3,26.49,52.02,572,PRINTING
12:23:17,26.12,51.84,439,328,2.5,47,19.89,51.83,492,454,2.35,24,27.73,34.94,471,PAUSED
12:24:17,18.55,44.55,517,468,2.06,46,24.53,40.0,424,33,2.48,4,21.68,33.51,442,ERROR
