,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
08:15:09,26.39,53.26,419,299,4.03,27,25.25,47.99,595,328,1.99,31,22.74,37.99,516,PAUSED
08:16:09,26.43,55.26,386,246,2.79,27,20.33,48.59,415,121,4.81,5,22.96,57.54,433,IDLE
08:17:09,22.76,37.76,504,49,1.21,6,24.17,42.3,457,67,1.8,42,26.1,54.85,388,ERROR
08:18:09,22.55,38.4,501,195,0.24,8,26.78,36.63,569,90,4.32,25,23.48,39.81,541,IDLE
08:19:09,20.1,41.51,487,235,1.12,2,18.92,31.55,536,145,2.59,27,20.51,42.8,492,PRINTING
08:20:09,20.99,45.59,487,116,3.47,7,22.36,46.22,407,498,0.03,7,22.58,57.06,548,PRINTING
08:21:09,25.83,58.45,400,153,0.54,38,26.68,31.86,480,484,0.35,6,26.06,59.9,590,PRINTING
08:22:09,18.99,46.88,524,432,0.58,14,20.12,56.4,517,296,2.48,12,24.43,46.74,439,IDLE
08:23:09,20.03,37.93,425,470,0.54,8,19.99,56.02,443,371,2.46,36,,,,ERROR
08:24:09,25.6,37.97,442,350,4.16,34,21.73,50.69,573,17,3.98,16,21.44,45.97,577,IDLE
08:25:09,24.07,59.4,402,231,4.4,3,23.16,42.6,572,362,1.07,3,19.27,36.16,593,IDLE
08:26:09,23.02,47.43,404,228,4.91,29,21.15,52.13,505,17,2.12,50,25.74,58.01,404,PRINTING
08:27:09,19.66,33.51,554,258,2.53,19,27.97,47.89,549,104,2.51,17,20.69,32.81,478,PRINTING
08:28:09,19.76,40.12,465,270,1.2,5,27.56,43.44,569,487,4.4,48,24.96,48.94,537,PAUSED
08:29:09,27.9,39.13,493,423,1.87,43,18.8,44.36,439,60,4.99,42,19.83,43.75,436,IDLE
08:30:09,25.88,53.33,504,344,2.11,47,26.67,49.75,560,7,3.39,46,23.97,35.22,417,PAUSED
08:31:09,20.33,50.15,549,441,1.65,44,21.38,42.42,519,264,1.3,24,22.21,44.65,440,ERROR
08:32:09,26.97,59.54,383,251,4.79,1,25.7,59.32,502,143,4.14,1,,,,PAUSED
08:33:09,27.5,41.84,423,237,0.72,29,19.18,44.15,580,420,3.61,43,19.35,44.64,600,PAUSED
08:34:09,19.47,33.93,407,123,0.07,8,,,,,,,18.95,34.17,395,IDLE
08:35:09,18.33,39.59,571,308,2.79,9,18.14,57.41,560,126,4.02,29,23.01,57.09,386,ERROR
08:36:09,19.65,48.49,462,41,2.49,6,20.88,38.19,442,399,2.12,11,25.01,55.98,484,ERROR
08:37:09,26.64,42.87,437,131,0.88,6,23.29,41.28,394,332,4.73,41,21.93,58.98,409,PRINTING
08:38:09,26.86,35.63,436,443,4.95,16,27.41,58.54,390,339,4.21,28,24.68,30.71,528,PAUSED
08:39:09,22.48,38.67,453,197,3.64,40,25.13,33.06,414,34,1.44,43,26.14,54.4,507,PRINTING
08:40:09,18.58,33.45,588,164,0.87,20,24.39,36.89,589,395,2.92,27,26.55,36.43,497,PRINTING
08:41:09,20.84,53.87,587,247,0.16,29,26.91,55.43,473,106,3.42,35,19.36,33.57,463,PRINTING
08:42:09,26.44,57.72,384,302,2.41,20,19.11,42.99,503,242,0.5,34,23.22,30.21,471,PAUSED
08:43:09,23.64,44.93,531,384,0.1,19,24.89,38.03,429,318,4.57,7,20.67,46.67,448,PAUSED
08:44:09,27.13,58.99,420,308,2.24,32,23.92,47.84,492,373,0.82,27,22.57,47.95,500,PRINTING
08:45:09,22.64,48.68,526,377,0.01,7,26.91,50.54,562,103,4.68,26,20.09,54.79,453,IDLE
08:46:09,22.0,43.5,596,118,3.62,0,18.12,36.99,559,476,1.28,0,18.1,50.71,510,IDLE
08:47:09,21.07,32.67,508,464,0.31,30,26.96,47.46,568,196,0.69,2,19.52,44.06,471,IDLE
08:48:09,18.38,40.05,480,341,3.37,24,25.94,48.19,477,145,4.22,30,21.95,43.22,498,PRINTING
08:49:09,25.67,46.8,501,243,0.72,48,20.63,51.92,431,139,3.5,48,18.76,58.75,522,IDLE
08:50:09,18.85,34.83,398,369,1.85,31,24.0,41.55,573,408,3.41,2,21.58,44.04,435,ERROR
08:51:09,24.8,57.32,563,244,2.28,34,24.72,31.97,579,131,3.32,47,27.08,52.82,554,IDLE
08:52:09,27.89,48.89,471,287,0.56,19,20.26,48.62,545,413,2.51,4,23.13,56.1,535,PRINTING
08:53:09,21.75,51.21,583,475,3.84,7,26.57,31.42,385,76,2.38,8,23.06,43.02,528,ERROR
08:54:09,20.16,40.63,511,62,4.67,35,23.31,45.25,418,464,2.77,21,26.39,48.13,540,IDLE
08:55:09,25.27,53.58,457,325,3.18,10,21.41,45.52,435,465,3.02,39,20.98,44.01,591,ERROR
08:56:09,20.07,55.29,551,340,3.76,1,20.05,52.07,535,54,2.81,46,22.89,32.55,491,IDLE
08:57:09,27.59,34.02,547,241,3.3,22,24.32,44.92,427,17,2.55,12,24.82,38.82,433,PAUSED
08:58:09,21.68,53.0,469,268,4.31,28,19.9,43.49,428,336,0.1,8,21.92,42.8,558,PRINTING
08:59:09,23.42,49.87,573,364,2.88,33,23.26,59.39,472,366,1.44,3,26.41,35.6,500,ERROR
09:00:09,24.76,41.23,574,264,4.81,31,23.79,38.05,410,446,0.45,8,20.52,40.85,446,IDLE
09:01:09,26.04,30.96,413,296,1.98,45,24.87,37.42,593,488,0.98,22,21.56,48.53,495,PAUSED
09:02:09,18.71,44.04,426,347,3.58,39,24.49,33.44,513,419,3.35,43,18.73,55.46,599,PRINTING
09:03:09,,,,,,,21.39,52.41,418,339,2.44,47,21.63,32.43,388,PRINTING
09:04:09,18.76,44.61,428,239,4.22,38,21.44,54.1,493,251,3.0,2,21.64,45.87,463,PAUSED
09:05:09,26.13,47.46,454,448,4.74,31,25.26,36.41,432,242,0.61,2,24.16,54.52,392,PAUSED
09:06:09,20.16,50.45,474,26,0.74,45,24.6,36.0,577,64,2.74,22,23.52,50.54,564,ERROR
09:07:09,22.92,40.02,475,343,1.24,20,25.64,32.27,522,406,4.0,47,22.83,52.61,534,PRINTING
09:08:09,18.66,51.02,428,77,0.07,41,25.08,38.57,393,81,3.93,48,21.47,35.42,398,IDLE
09:09:09,21.21,30.03,450,355,1.02,11,27.44,49.71,513,0,2.16,38,26.15,45.35,584,IDLE
09:10:09,,,,,,,25.84,59.83,540,11,3.27,25,22.02,38.02,436,ERROR
09:11:09,18.19,41.09,468,68,3.26,1,,,,,,,27.66,35.55,459,ERROR
09:12:09,24.16,56.26,510,182,1.14,28,21.54,53.21,484,412,0.05,2,22.12,32.43,449,PAUSED
09:13:09,22.27,59.38,527,77,0.58,40,19.47,47.4,569,46,0.02,39,26.73,57.76,497,PAUSED
09:14:09,19.35,47.0,582,434,3.85,45,19.08,41.83,406,412,2.54,47,18.55,42.91,463,PAUSED
09:15:09,25.5,55.4,419,386,4.64,0,26.57,34.91,595,214,4.81,21,27.29,52.76,575,PAUSED
09:16:09,18.46,50.74,578,16,1.52,25,23.22,37.3,410,192,3.51,31,19.67,35.73,481,ERROR
09:17:09,,,,,,,23.69,44.03,489,421,3.52,34,19.47,45.94,481,ERROR
09:18:09,24.31,53.64,585,263,1.74,26,18.37,59.93,558,153,4.99,31,18.35,47.1,435,ERROR
09:19:09,21.75,50.11,530,223,2.55,29,19.62,57.17,564,312,0.34,0,18.55,48.38,525,PRINTING
09:20:09,27.9,58.99,482,188,1.63,14,25.03,43.46,440,109,4.19,4,18.5,49.59,498,ERROR
09:21:09,27.21,53.53,478,306,4.58,10,,,,,,,25.25,32.81,406,ERROR
09:22:09,22.32,33.29,386,100,3.65,34,20.2,39.12,417,274,4.81,49,18.51,37.02,434,ERROR
09:23:09,19.82,39.44,514,500,4.55,17,18.41,30.44,407,170,1.65,29,21.5,31.01,565,ERROR
09:24:09,23.3,48.89,566,484,4.16,20,25.69,42.84,519,302,1.41,46,21.93,43.08,499,PRINTING
09:25:09,20.32,46.01,557,231,0.97,47,24.81,47.36,542,177,2.79,31,23.68,30.67,437,IDLE
09:26:09,20.13,48.41,539,456,4.04,25,27.6,45.64,535,15,4.73,18,22.84,46.54,581,PRINTING
09:27:09,26.43,44.51,469,500,1.31,19,19.82,39.08,390,73,1.42,20,26.02,39.89,564,ERROR
09:28:09,19.17,41.46,385,105,0.71,43,26.3,52.85,574,344,4.27,36,22.85,59.25,431,ERROR
09:29:09,26.44,53.74,467,99,2.43,12,,,,,,,27.62,35.12,474,PAUSED
09:30:09,20.75,55.3,553,177,4.28,30,23.0,51.36,458,100,0.58,37,27.37,57.7,496,IDLE
09:31:09,18.39,46.09,532,206,4.77,16,23.86,31.14,497,116,0.85,14,25.04,31.83,450,PAUSED
09:32:09,24.75,54.66,471,77,4.84,44,26.28,40.74,510,69,0.85,23,21.33,51.88,399,ERROR
09:33:09,20.9,39.08,551,100,0.41,29,,,,,,,26.04,45.3,559,PAUSED
09:34:09,26.49,36.97,429,69,3.06,28,25.79,31.43,569,222,3.02,17,26.9,33.66,429,ERROR
09:35:09,20.35,57.02,496,103,3.44,42,19.65,40.79,504,31,0.45,19,23.62,58.75,395,IDLE
09:36:09,25.23,59.49,554,290,0.15,34,24.84,57.54,556,475,3.43,15,20.58,47.25,405,PRINTING
09:37:09,27.66,51.76,418,478,2.6,48,,,,,,,18.33,59.04,514,IDLE
09:38:09,20.88,44.24,524,490,0.61,19,25.07,49.73,554,126,2.6,9,18.69,43.52,467,PRINTING
09:39:09,25.39,58.8,600,131,4.34,33,25.2,31.43,536,69,3.52,27,22.52,46.09,446,PRINTING
09:40:09,,,,,,,24.61,48.48,597,4,0.55,10,27.7,31.68,461,PAUSED
09:41:09,22.16,46.83,384,29,2.09,17,27.99,49.6,596,439,4.71,1,18.34,48.67,459,IDLE
09:42:09,19.51,56.54,425,371,3.56,12,25.89,48.61,476,293,2.88,39,25.24,56.34,568,ERROR
09:43:09,27.89,36.49,447,321,0.77,31,22.19,52.29,575,29,1.77,39,19.1,58.84,464,IDLE
09:44:09,26.37,49.01,544,192,0.79,37,18.83,57.59,571,287,1.43,4,19.33,47.06,541,PAUSED
09:45:09,,,,,,,20.23,48.4,403,397,1.54,21,25.31,30.39,419,PRINTING
09:46:09,19.88,55.44,490,362,2.09,40,21.66,45.11,491,266,0.0,2,21.98,51.71,439,PAUSED
09:47:09,21.76,47.71,478,88,1.33,47,18.36,51.83,541,453,3.49,42,26.37,49.5,486,PAUSED
09:48:09,22.59,34.69,441,257,0.87,13,25.85,57.89,456,125,3.93,31,20.73,32.53,399,PRINTING
09:49:09,20.21,50.68,468,18,4.31,17,18.55,43.33,389,4,1.08,38,19.23,31.6,562,PRINTING
09:50:09,25.75,54.34,595,222,2.49,12,26.5,45.82,387,359,0.11,15,24.1,32.58,401,PRINTING
09:51:09,21.06,49.03,556,334,2.7,31,25.08,31.04,561,468,0.81,25,22.36,56.84,443,PAUSED
09:52:09,22.53,39.63,528,113,4.48,28,21.27,52.5,380,145,0.69,40,23.38,46.87,509,IDLE
09:53:09,22.58,50.87,489,97,3.97,26,18.55,39.1,426,409,2.38,46,19.43,59.48,448,PRINTING
09:54:09,19.98,53.53,494,408,2.08,26,25.33,43.14,428,139,0.23,36,,,,PRINTING
09:55:09,24.14,45.57,456,108,3.5,12,18.49,55.54,532,473,0.64,37,18.48,45.25,495,PAUSED
09:56:09,27.72,41.24,467,31,1.59,2,24.6,44.85,469,367,4.68,33,23.98,44.74,536,PAUSED
09:57:09,21.85,53.56,528,8,2.87,16,,,,,,,23.24,32.5,595,IDLE
09:58:09,20.55,41.59,557,104,0.82,36,,,,,,,27.5,58.15,396,IDLE
09:59:09,27.68,33.01,504,143,3.88,45,25.41,50.15,401,209,2.34,12,25.45,36.85,579,PRINTING
10:00:09,18.03,44.03,407,466,0.98,0,22.7,40.07,441,20,2.65,9,,,,IDLE
10:01:09,24.72,54.96,548,93,1.71,48,22.76,59.02,389,93,0.58,16,22.73,49.41,451,PRINTING
10:02:09,26.5,38.62,484,108,1.68,35,25.57,54.54,498,342,3.11,12,26.23,32.34,476,IDLE
10:03:09,20.11,41.01,401,393,4.92,45,19.39,30.86,575,404,0.48,23,20.64,59.72,502,PRINTING
10:04:09,18.14,37.9,523,455,3.48,35,22.0,42.06,551,256,2.49,5,25.41,54.29,551,PAUSED
10:05:09,,,,,,,26.34,57.46,433,390,4.75,14,22.12,35.43,507,PRINTING
10:06:09,25.32,33.2,468,477,2.2,17,24.2,31.57,489,400,3.64,0,22.49,30.02,598,PAUSED
10:07:09,27.04,58.44,508,69,0.07,20,23.12,41.1,599,280,4.09,7,19.85,59.59,400,ERROR
10:08:09,21.38,32.86,446,53,0.79,42,,,,,,,26.41,48.56,579,PRINTING
10:09:09,19.23,51.66,600,433,3.23,45,20.29,41.8,427,457,2.41,50,20.92,34.23,447,PRINTING
10:10:09,25.77,59.88,407,315,2.47,40,22.42,42.15,475,494,1.15,17,18.35,48.94,467,PAUSED
10:11:09,23.83,46.57,568,328,0.12,34,22.1,46.14,488,461,0.86,25,19.63,47.65,463,IDLE
10:12:09,24.44,47.31,559,439,3.49,27,18.43,51.72,477,86,1.36,41,18.71,52.11,596,IDLE
10:13:09,24.38,44.44,565,370,0.44,25,,,,,,,22.91,49.91,483,PAUSED
10:14:09,18.62,39.81,564,142,0.29,4,27.7,38.23,587,119,4.78,15,,,,PAUSED
10:15:09,21.48,44.83,514,269,2.39,49,19.03,44.78,480,495,3.96,6,18.15,36.41,475,IDLE
10:16:09,21.44,47.68,550,407,1.12,49,22.42,47.48,564,474,0.23,3,24.55,37.47,508,PAUSED
10:17:09,,,,,,,26.23,53.33,405,412,1.75,40,25.59,41.64,586,IDLE
10:18:09,20.98,39.49,596,262,3.88,26,18.97,39.81,435,401,4.21,28,25.99,56.55,447,IDLE
10:19:09,19.98,42.09,512,322,1.78,1,19.07,30.09,465,379,4.63,1,20.76,51.12,394,ERROR
10:20:09,21.96,41.54,570,188,4.66,27,24.33,38.73,424,283,4.3,4,23.0,58.42,412,ERROR
10:21:09,19.83,43.45,521,0,3.0,28,25.31,41.29,496,297,2.39,39,19.44,51.96,545,ERROR
10:22:09,,,,,,,23.92,35.16,443,492,2.42,12,22.52,42.11,574,ERROR
10:23:09,20.75,51.19,427,35,0.27,11,21.41,44.44,548,322,3.76,48,24.62,32.12,538,PAUSED
10:24:09,24.48,57.51,402,357,2.61,4,26.95,36.35,591,424,0.58,22,21.58,58.14,496,PRINTING
10:25:09,27.8,50.18,454,339,1.13,35,18.46,49.83,557,463,0.92,20,27.86,40.13,394,PRINTING
10:26:09,25.7,57.13,418,482,2.48,18,24.35,45.15,539,21,0.46,44,27.27,30.81,467,IDLE
10:27:09,22.76,50.09,443,425,2.13,40,18.81,31.51,585,225,1.02,22,26.03,52.88,487,PAUSED
10:28:09,25.67,56.74,466,40,4.99,7,21.27,51.74,505,254,0.4,38,22.37,34.15,442,ERROR
10:29:09,18.1,35.34,479,231,3.63,46,21.34,59.35,399,361,1.28,24,24.95,30.05,499,PAUSED
10:30:09,26.33,38.9,501,12,4.16,36,20.73,58.84,540,395,3.18,26,19.67,52.71,571,ERROR
10:31:09,22.19,30.38,434,481,1.08,9,20.11,35.21,462,376,1.74,2,27.29,35.61,560,IDLE
10:32:09,27.66,34.51,573,496,2.58,2,27.51,56.17,573,475,2.57,45,24.61,41.31,550,PAUSED
10:33:09,,,,,,,20.25,53.56,430,337,4.34,0,21.5,35.14,426,PAUSED
10:34:09,26.08,37.73,471,47,1.05,40,23.7,58.66,389,101,1.49,9,,,,ERROR
10:35:09,19.83,59.24,505,124,3.89,4,22.26,39.85,514,364,3.57,45,25.54,56.7,381,PRINTING
10:36:09,19.04,31.2,383,224,4.51,12,24.92,48.0,387,435,1.45,31,18.3,43.87,481,PRINTING
10:37:09,23.42,40.91,512,226,0.93,45,,,,,,,,,,IDLE
10:38:10,24.28,45.87,584,214,3.68,11,27.37,45.82,585,186,1.54,13,27.88,41.43,534,PAUSED
10:39:10,19.95,34.64,574,196,0.24,43,26.94,46.44,408,333,3.09,14,18.47,50.22,553,IDLE
10:40:10,26.2,47.41,449,283,2.53,2,27.57,34.26,556,488,0.81,0,21.57,59.36,438,PAUSED
10:41:10,20.28,37.25,516,318,1.04,3,19.74,45.67,380,41,4.34,36,20.66,40.17,447,IDLE
10:42:10,20.34,31.98,600,229,3.83,23,20.3,37.64,447,42,1.29,46,23.61,40.29,504,PRINTING
10:43:10,20.42,31.05,459,251,3.31,33,21.55,53.97,531,14,2.24,32,22.94,34.61,448,ERROR
10:44:10,22.73,38.06,459,102,4.29,32,22.47,35.51,402,85,3.46,4,23.62,34.75,503,PAUSED
10:45:10,21.43,54.43,410,425,3.68,30,19.23,45.16,404,337,3.24,23,22.4,40.47,499,PRINTING
10:46:10,22.13,47.94,525,361,1.62,46,27.12,55.07,390,449,3.64,48,27.54,53.76,405,PRINTING
10:47:10,21.09,57.13,537,469,0.21,8,24.26,51.67,446,327,1.41,42,26.28,35.0,451,ERROR
10:48:10,21.81,56.19,599,287,1.17,21,25.34,55.7,473,108,1.78,8,19.4,50.59,502,PRINTING
10:49:10,21.06,48.46,539,282,2.49,35,20.14,59.68,438,2,2.53,28,26.93,43.25,578,ERROR
10:50:10,27.81,53.04,477,79,0.26,49,26.32,43.26,559,251,3.82,7,19.75,31.75,528,PRINTING
10:51:10,22.48,34.46,506,487,0.44,6,18.88,50.29,590,76,4.35,30,20.22,47.38,502,IDLE
10:52:10,25.3,35.26,586,411,1.04,50,20.12,50.9,413,205,1.69,20,26.4,30.32,472,PAUSED
10:53:10,27.52,45.52,599,61,2.64,26,18.84,48.31,423,395,3.51,2,27.84,59.11,386,PRINTING
10:54:10,27.76,42.12,400,220,4.67,36,,,,,,,18.07,49.23,529,PRINTING
10:55:10,27.4,46.98,401,333,4.99,49,23.0,32.76,478,243,0.05,3,24.99,34.48,507,PAUSED
10:56:10,24.72,35.28,453,490,1.97,20,26.9,43.04,591,76,4.23,7,,,,PAUSED
10:57:10,24.46,52.09,412,459,1.64,9,,,,,,,25.1,31.74,398,PRINTING
10:58:10,19.97,46.41,521,145,4.83,21,25.3,36.17,543,443,0.14,45,24.65,32.0,400,ERROR
10:59:10,24.48,47.25,406,160,0.87,40,20.62,35.57,485,274,2.84,48,23.6,30.07,539,PRINTING
11:00:10,24.42,37.81,441,395,0.91,17,25.74,58.61,594,323,4.4,41,18.36,53.41,500,IDLE
11:01:10,20.81,57.79,389,319,4.43,37,20.27,48.5,472,472,2.4,36,22.33,35.83,485,PAUSED
11:02:10,20.57,46.49,479,360,0.27,31,23.73,33.21,576,178,3.66,30,25.18,53.37,409,PRINTING
11:03:10,22.14,37.58,437,486,4.59,38,20.84,38.22,531,207,0.47,34,26.19,37.38,455,ERROR
11:04:10,19.97,50.79,533,113,3.24,24,20.57,48.51,576,469,1.02,24,22.37,39.89,496,IDLE
11:05:10,26.09,57.66,452,284,1.28,20,23.78,57.36,436,177,4.48,37,20.87,55.44,463,ERROR
11:06:10,18.14,56.24,502,400,1.07,43,20.18,36.97,440,181,0.11,29,26.91,45.65,483,PAUSED
11:07:10,23.46,56.26,554,352,0.42,6,27.63,37.37,416,349,4.21,2,,,,IDLE
11:08:10,26.63,44.56,440,441,2.52,36,27.15,35.0,599,380,0.22,15,24.65,45.09,447,PRINTING
11:09:10,22.52,46.61,529,195,1.93,2,20.55,45.32,460,55,4.66,17,24.56,57.33,414,PRINTING
11:10:10,25.77,42.08,573,22,1.6,43,21.54,58.33,505,165,1.86,37,20.37,37.9,472,PAUSED
11:11:10,21.75,39.49,546,269,4.66,25,27.13,36.83,554,427,0.18,16,24.91,31.9,469,ERROR
11:12:10,22.38,51.44,495,483,3.11,31,18.13,50.62,538,220,3.57,44,26.79,43.5,594,PRINTING
11:13:10,23.44,41.1,386,75,2.76,41,26.19,31.48,599,324,1.11,35,21.06,47.16,464,PAUSED
11:14:10,20.84,59.43,453,56,0.41,0,22.19,43.33,543,234,3.84,7,24.05,45.71,416,PRINTING
11:15:10,21.0,45.98,386,15,2.52,47,18.79,39.59,527,493,3.84,22,20.06,52.28,585,PRINTING
11:16:10,26.99,35.15,477,395,1.29,46,18.29,53.61,523,443,4.42,33,24.12,39.49,473,ERROR
11:17:10,27.49,40.66,512,248,2.39,32,18.77,38.36,417,388,0.6,47,25.55,50.33,475,IDLE
11:18:10,25.27,31.67,518,386,4.3,9,20.99,50.21,401,467,2.35,27,19.42,55.38,541,PAUSED
11:19:10,26.71,47.46,418,275,0.15,13,21.06,31.95,380,217,4.19,3,25.48,51.65,520,PAUSED
11:20:10,18.5,31.39,535,463,3.68,33,21.77,49.77,584,39,4.44,42,18.69,34.15,517,ERROR
11:21:10,23.68,56.24,581,107,3.2,47,20.29,52.17,554,296,0.21,16,19.68,53.24,569,PAUSED
11:22:10,24.05,51.26,530,124,0.19,43,19.57,52.36,565,106,3.92,19,22.33,36.56,389,IDLE
11:23:10,19.42,42.11,534,17,3.73,13,27.68,50.85,452,93,2.22,41,25.0,37.91,505,ERROR
11:24:10,26.24,45.53,456,16,1.49,44,22.78,32.02,561,178,0.25,17,23.18,36.79,385,ERROR
11:25:10,19.42,57.2,540,478,3.01,41,18.28,40.96,424,117,4.39,21,18.7,59.48,490,IDLE
11:26:10,18.13,43.68,526,231,4.64,41,20.09,43.29,485,91,1.38,28,23.53,33.68,592,ERROR
11:27:10,27.89,55.5,592,459,4.32,34,23.16,39.05,432,275,1.23,22,25.03,34.3,430,PRINTING
11:28:10,22.5,45.52,404,444,3.88,42,20.56,58.56,477,308,4.97,36,21.29,45.32,485,ERROR
11:29:10,22.19,33.21,518,456,4.43,43,26.59,47.28,419,92,1.42,19,22.3,52.69,535,ERROR
11:30:10,22.52,31.94,464,474,2.62,39,27.12,44.51,400,138,2.13,47,22.78,57.23,590,IDLE
11:31:10,25.23,38.83,453,112,2.82,43,25.84,32.63,555,444,2.83,17,25.69,58.72,384,PRINTING
11:32:10,20.71,53.14,534,105,2.0,47,27.1,51.38,408,250,0.9,25,27.48,47.14,448,PRINTING
11:33:10,25.55,39.75,397,406,0.36,15,21.5,59.36,547,141,4.53,16,21.34,41.96,557,ERROR
11:34:10,25.77,34.46,512,303,2.94,3,24.45,47.67,439,78,1.43,11,19.51,45.68,502,PAUSED
11:35:10,24.62,49.44,496,332,4.11,23,22.8,41.65,405,346,0.26,17,26.52,47.17,461,PRINTING
11:36:10,23.95,58.14,581,268,1.98,41,24.98,35.79,433,445,3.65,15,22.33,31.11,582,PRINTING
11:37:10,26.97,47.17,567,0,0.88,24,19.77,42.7,421,130,1.53,32,20.56,59.46,447,ERROR
11:38:10,22.83,57.8,469,498,0.51,41,19.25,56.9,556,489,3.4,20,22.6,44.93,396,PRINTING
11:39:10,19.84,39.63,595,385,1.77,40,25.66,37.79,476,323,0.58,6,26.56,40.33,432,PRINTING
11:40:10,27.26,35.32,589,342,4.45,23,18.54,39.51,396,231,1.71,50,18.64,50.85,471,ERROR
11:41:10,23.6,42.3,536,406,0.94,48,19.14,39.21,469,65,4.4,29,23.72,54.65,396,ERROR
11:42:10,18.98,41.06,535,291,3.98,30,25.51,54.48,396,96,2.88,40,18.06,45.88,533,IDLE
11:43:10,18.95,54.93,428,106,2.08,19,23.0,49.38,493,150,1.41,30,27.71,37.49,484,IDLE
11:44:10,26.83,45.92,479,19,3.87,26,25.99,49.67,469,168,3.65,33,23.64,44.16,498,PAUSED
11:45:10,18.3,59.36,583,13,1.4,29,25.95,37.48,530,412,2.05,22,22.4,30.5,412,IDLE
11:46:10,25.37,52.91,563,331,1.86,19,26.52,50.96,598,301,0.4,34,20.63,39.27,400,ERROR
11:47:10,22.99,33.86,549,170,3.13,34,,,,,,,20.24,58.17,447,ERROR
11:48:10,,,,,,,23.78,48.17,558,23,4.74,1,20.53,39.58,407,PRINTING
11:49:10,25.3,34.58,494,98,1.25,50,26.5,54.11,586,210,4.59,40,18.33,44.55,388,ERROR
11:50:10,23.37,37.26,599,59,0.03,42,18.37,30.53,433,396,1.08,11,25.28,37.5,455,IDLE
11:51:10,23.0,56.26,490,67,2.07,22,20.06,32.59,380,322,3.78,4,,,,PRINTING
11:52:10,26.36,54.5,578,117,4.28,45,26.04,34.38,496,369,3.85,22,20.36,31.47,459,PAUSED
11:53:10,18.83,46.86,557,40,4.16,27,,,,,,,27.03,37.79,425,IDLE
11:54:10,24.87,51.26,442,178,4.77,33,22.06,48.8,500,249,0.19,1,22.21,54.75,552,PRINTING
11:55:10,22.94,38.53,474,237,2.56,45,23.62,56.19,474,39,2.9,8,27.57,42.3,502,PRINTING
11:56:10,20.21,53.06,438,133,3.08,26,26.57,30.07,456,91,4.06,25,18.02,34.08,539,PAUSED
11:57:10,23.19,43.26,394,410,1.99,26,19.47,43.38,408,272,4.8,50,20.99,49.33,512,PRINTING
11:58:10,25.24,56.42,591,473,2.96,0,27.79,59.55,471,242,3.19,32,25.7,48.63,516,IDLE
11:59:10,25.82,40.03,532,37,3.24,24,22.47,41.59,390,14,3.35,32,21.65,31.15,578,PAUSED
12:00:10,,,,,,,19.95,36.33,575,247,1.83,4,23.31,53.66,525,ERROR
12:01:10,23.44,43.87,409,68,3.14,36,25.57,56.03,582,55,4.68,15,23.85,30.52,548,PAUSED
12:02:10,20.24,53.85,385,166,3.94,32,21.88,35.89,552,275,1.59,40,27.9,44.28,428,IDLE
12:03:10,27.89,30.87,525,456,2.29,49,25.94,52.51,420,306,3.92,27,22.72,40.22,543,PAUSED
12:04:10,22.26,53.87,512,373,3.17,39,22.17,53.57,559,466,3.83,7,24.18,47.41,426,IDLE
12:05:10,20.22,56.02,485,338,4.35,23,19.81,56.17,395,347,4.96,34,18.57,59.79,540,PRINTING
12:06:10,25.54,41.94,455,458,4.84,6,18.09,55.94,509,258,4.22,7,25.29,50.19,383,PRINTING
12:07:10,26.91,44.5,406,61,3.13,38,20.15,39.36,470,36,4.3,24,25.81,43.4,536,IDLE
12:08:10,21.32,48.74,383,51,3.01,42,22.39,48.7,579,49,1.77,17,22.92,40.19,539,PRINTING
12:09:10,21.08,32.65,416,39,3.65,22,26.1,45.28,575,359,4.98,12,24.89,57.97,421,PRINTING
12:10:10,23.23,58.49,441,131,0.59,46,21.4,51.33,537,127,3.18,25,18.78,40.55,504,PRINTING
12:11:10,22.95,57.4,532,234,0.94,41,25.83,50.26,586,453,1.54,34,22.29,47.25,542,PAUSED
12:12:10,26.18,55.25,431,405,2.96,19,24.65,44.0,532,416,1.0,11,24.5,53.53,459,ERROR
12:13:10,26.77,48.94,406,58,1.53,29,27.43,42.79,536,408,1.38,1,21.12,52.21,541,ERROR
12:14:10,23.9,52.43,572,195,4.64,36,24.06,52.85,504,311,2.8,34,25.5,55.56,511,PAUSED
12:15:10,25.38,48.26,474,119,0.62,47,23.71,41.6,435,37,3.99,17,26.54,58.31,495,PAUSED
12:16:10,21.56,36.37,472,60,4.68,15,26.7,45.69,418,377,2.67,29,,,,IDLE
12:17:10,,,,,,,23.03,30.52,391,481,3.08,12,23.35,56.15,520,PRINTING
12:18:10,25.83,42.79,457,432,2.82,32,20.63,38.86,481,271,4.76,6,19.45,39.26,577,PAUSED
12:19:10,20.11,58.98,476,339,1.71,16,21.04,50.39,390,147,2.79,13,18.92,43.11,381,PRINTING
12:20:10,25.77,33.77,441,233,0.07,34,22.44,46.87,572,180,0.9,45,26.47,40.85,563,PAUSED
12:21:10,27.99,48.11,525,100,0.93,14,22.8,58.26,461,230,3.33,28,18.27,35.14,462,PAUSED
12:22:10,23.47,45.89,489,234,3.45,18,23.18,34.22,546,131,0.93,42,22.47,44.49,596,ERROR
12:23:10,25.79,45.5,587,177,0.78,30,20.34,54.88,489,11,0.92,35,24.66,30.33,449,PRINTING
