,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
18:58:14,24.33,52.84,547,444,3.43,7,19.68,48.41,544,18,2.79,30,23.66,52.81,527,PAUSED
18:59:14,25.59,38.79,524,77,2.39,11,23.75,36.74,449,90,0.09,20,23.99,50.84,534,PAUSED
19:00:14,,,,,,,26.96,53.75,531,57,3.2,8,19.47,31.47,414,PAUSED
19:01:14,26.14,49.96,562,246,3.63,5,18.25,43.61,555,45,1.95,13,,,,PAUSED
19:02:14,22.69,56.55,456,168,4.63,42,20.52,55.58,541,329,0.42,7,26.37,56.49,436,PRINTING
19:03:14,22.09,58.07,579,151,2.88,25,18.54,35.94,528,433,3.51,8,23.78,46.24,552,PAUSED
19:04:14,20.1,45.3,440,78,2.65,44,20.95,36.58,496,358,2.44,19,26.61,30.74,540,ERROR
19:05:14,21.97,35.53,587,268,2.01,27,24.85,38.71,509,311,4.37,21,23.47,32.5,529,ERROR
19:06:15,23.79,38.07,462,70,3.18,32,27.35,30.14,525,385,0.96,33,18.44,56.66,574,IDLE
19:07:15,19.27,41.86,600,401,4.75,1,23.66,46.4,496,488,3.64,11,19.45,34.12,417,PRINTING
19:08:15,27.37,52.23,546,313,0.72,23,27.52,58.2,573,47,0.03,33,21.83,51.87,436,ERROR
19:09:15,23.73,49.24,385,166,4.48,47,21.47,52.36,512,250,0.68,2,25.0,57.01,453,PRINTING
19:10:15,23.41,43.88,484,180,4.17,37,20.91,35.58,498,360,1.7,2,21.09,42.61,536,IDLE
19:11:15,24.58,52.39,468,90,1.8,49,25.92,36.05,472,222,1.26,28,21.99,45.97,504,PRINTING
19:12:15,21.59,31.75,394,125,1.24,22,18.98,58.39,419,41,3.62,23,27.87,36.06,404,ERROR
19:13:15,20.45,36.18,381,483,2.48,44,20.41,45.02,460,313,3.94,0,19.83,33.4,396,IDLE
19:14:15,18.14,40.16,516,448,4.23,10,,,,,,,26.26,56.81,572,PAUSED
19:15:15,18.16,32.12,527,56,0.54,41,24.09,50.64,569,140,3.2,45,18.01,49.36,496,PAUSED
19:16:15,25.54,33.72,394,40,2.93,38,23.74,44.47,593,157,3.19,47,25.25,46.81,532,ERROR
19:17:15,23.27,35.84,451,250,2.6,9,25.06,40.2,576,87,1.41,42,23.93,42.45,432,ERROR
19:18:15,20.44,58.03,553,110,4.34,6,22.55,51.27,429,364,0.12,36,25.12,56.12,485,IDLE
19:19:15,25.35,58.02,397,483,2.0,43,22.65,38.52,401,490,1.55,31,25.57,54.27,434,PAUSED
19:20:15,20.66,44.35,510,225,2.91,18,26.31,42.47,380,269,4.55,13,22.68,59.21,448,PRINTING
19:21:15,19.6,38.21,462,107,0.79,23,27.72,49.08,600,47,0.22,17,27.01,50.59,555,PAUSED
19:22:15,19.0,49.31,439,96,1.06,31,,,,,,,18.39,33.88,537,PAUSED
19:23:15,22.91,51.8,541,177,1.74,40,,,,,,,,,,PAUSED
19:24:15,27.42,55.32,518,232,0.23,13,27.68,35.12,476,31,3.7,28,27.49,56.26,510,IDLE
19:25:15,18.07,54.14,522,305,3.84,16,18.19,47.0,530,37,3.9,32,23.05,39.75,425,IDLE
19:26:15,23.23,35.73,505,48,3.86,5,23.46,32.37,549,297,2.55,5,21.99,53.33,417,IDLE
19:27:15,,,,,,,23.55,52.05,513,278,3.03,30,20.98,31.43,516,IDLE
19:28:15,26.68,33.77,472,200,4.46,0,24.21,54.29,498,59,3.48,32,24.93,39.46,381,ERROR
19:29:15,20.02,53.59,442,24,0.59,47,19.08,35.62,535,452,3.45,35,26.31,59.34,401,ERROR
19:30:15,18.87,41.65,544,121,0.27,15,22.67,49.45,575,105,2.16,22,18.54,40.87,468,IDLE
19:31:15,25.75,47.28,404,275,4.86,43,20.88,42.02,497,304,4.31,7,27.05,30.25,524,ERROR
19:32:15,18.34,33.09,442,171,1.88,4,25.96,40.67,406,304,2.29,32,23.82,30.95,386,PAUSED
19:33:15,24.5,47.29,434,48,0.8,20,,,,,,,21.27,58.62,487,PAUSED
19:34:15,22.59,52.19,579,341,0.8,49,19.02,39.14,382,184,4.77,25,25.65,45.08,503,IDLE
19:35:15,18.41,43.25,475,25,4.34,7,19.57,53.64,408,126,1.08,38,20.85,58.07,573,IDLE
19:36:15,26.98,55.82,582,288,3.1,20,18.66,47.24,598,47,3.81,42,26.8,36.58,493,PAUSED
19:37:15,23.43,55.31,434,60,0.29,17,21.57,49.15,566,447,3.38,39,26.7,59.64,444,IDLE
19:38:15,28.0,41.28,504,191,4.12,14,22.83,39.34,547,381,3.14,45,18.65,30.14,569,PAUSED
19:39:15,18.74,39.8,453,122,1.96,22,26.07,49.84,383,325,4.43,14,24.99,34.05,595,IDLE
19:40:15,22.85,53.53,515,97,3.0,19,26.54,49.3,552,222,4.24,25,22.83,59.82,470,PRINTING
19:41:15,19.76,30.91,560,60,2.84,28,18.5,56.85,381,264,0.87,4,24.05,43.7,513,PAUSED
19:42:15,27.38,38.76,412,452,2.1,3,26.19,31.26,499,293,0.97,38,25.78,38.79,502,ERROR
19:43:15,20.75,32.93,569,399,3.25,10,21.3,38.26,432,437,1.79,6,18.7,53.21,434,ERROR
19:44:15,21.89,38.29,404,229,4.97,40,27.03,59.32,501,227,2.44,40,19.5,36.11,549,IDLE
19:45:15,19.36,34.45,559,266,4.48,7,18.15,47.52,472,440,4.6,24,23.3,50.32,476,PRINTING
19:46:15,24.66,39.37,598,117,0.69,14,24.19,53.14,591,95,3.52,6,21.39,54.84,417,IDLE
19:47:15,26.45,30.14,562,453,1.29,21,23.35,45.07,465,411,2.97,23,27.37,46.23,391,PRINTING
19:48:15,20.56,42.15,599,455,4.2,12,25.01,43.63,470,80,1.0,25,25.42,37.32,501,PAUSED
19:49:15,24.78,58.87,513,414,4.7,34,26.17,50.26,502,2,0.67,49,25.62,58.59,387,ERROR
19:50:15,21.52,59.12,478,176,1.52,19,19.72,49.85,422,85,1.38,10,25.45,53.03,493,PAUSED
19:51:15,21.09,35.37,508,289,2.06,31,21.1,55.01,474,18,1.4,31,19.04,50.85,428,IDLE
19:52:15,25.56,33.89,547,199,3.44,6,25.29,52.15,501,490,3.92,27,20.56,54.3,586,PRINTING
19:53:15,22.34,34.38,568,143,2.81,25,20.1,54.62,562,81,4.44,30,22.51,30.47,505,PAUSED
19:54:15,20.81,54.42,428,195,2.08,20,21.86,30.08,595,394,2.32,19,27.28,54.18,578,ERROR
19:55:15,25.7,39.29,387,217,2.15,14,19.24,41.11,487,31,3.79,20,26.08,40.61,423,PRINTING
19:56:15,23.88,58.63,521,61,3.03,22,18.9,50.2,447,284,1.82,14,22.42,57.54,467,PRINTING
19:57:15,24.34,57.63,577,278,3.85,41,24.64,34.18,442,235,0.32,32,21.06,47.26,543,IDLE
19:58:15,24.19,41.85,466,213,4.48,8,21.43,50.86,599,241,1.03,27,22.83,52.49,494,IDLE
19:59:15,21.72,49.83,542,9,4.01,30,19.07,52.92,540,79,4.1,22,20.98,42.37,385,PRINTING
20:00:15,24.58,48.79,530,243,4.87,33,26.84,51.74,476,201,1.97,20,24.4,32.37,590,PAUSED
20:01:15,22.32,33.3,448,64,2.87,12,27.22,56.14,546,307,0.6,45,26.36,53.9,432,ERROR
20:02:15,24.15,35.03,580,57,2.48,48,26.38,56.73,418,433,3.83,50,,,,PAUSED
20:03:15,23.44,59.14,434,116,1.56,34,27.96,50.3,511,338,4.78,26,,,,IDLE
20:04:15,23.75,33.17,399,376,3.24,50,27.93,53.04,588,267,3.91,33,24.59,36.16,480,PRINTING
20:05:15,24.89,54.75,510,86,3.52,49,22.3,54.73,568,321,3.41,45,23.74,39.59,576,IDLE
20:06:15,26.08,55.37,438,214,4.97,50,26.73,36.91,551,234,1.83,21,24.4,33.44,590,IDLE
20:07:15,22.72,33.93,522,468,2.86,1,19.03,33.1,457,239,4.34,47,22.55,51.59,578,IDLE
20:08:15,25.24,52.31,581,240,3.69,0,25.0,33.04,450,274,1.21,22,21.2,59.99,509,PAUSED
20:09:15,22.88,44.74,587,169,0.73,38,22.65,44.42,389,437,4.88,22,24.42,47.52,429,IDLE
20:10:15,23.96,32.57,555,475,2.3,43,24.04,51.71,414,8,4.67,17,,,,PRINTING
20:11:15,19.57,50.81,399,111,2.6,5,21.43,30.51,468,389,3.24,24,24.45,44.96,521,IDLE
20:12:15,19.8,50.83,549,486,0.18,48,,,,,,,20.25,58.05,389,PAUSED
20:13:15,25.82,51.86,468,88,2.37,47,19.41,54.35,477,352,2.76,12,24.57,46.76,414,IDLE
20:14:15,21.02,32.42,484,36,2.75,33,26.15,53.32,527,166,1.99,19,21.39,44.86,441,IDLE
20:15:15,23.64,53.4,497,234,3.22,43,18.52,46.99,433,258,1.44,44,23.98,55.1,382,IDLE
20:16:15,20.65,35.46,533,339,1.8,1,22.15,54.86,515,301,3.95,46,20.74,45.33,544,IDLE
20:17:15,24.26,47.66,579,123,2.64,5,27.51,44.39,543,82,4.9,22,22.32,36.81,471,ERROR
20:18:15,24.66,46.2,598,113,4.63,21,22.17,44.52,502,431,3.8,33,26.3,57.45,553,PAUSED
20:19:15,20.1,51.88,565,484,0.61,23,27.83,49.17,490,97,0.42,22,27.99,46.22,527,IDLE
20:20:15,18.71,45.18,428,110,1.53,36,26.55,43.35,555,223,3.3,2,23.5,49.3,559,ERROR
20:21:15,25.62,59.07,562,337,2.1,46,19.59,51.43,433,82,2.9,23,21.15,56.65,539,ERROR
20:22:15,23.41,54.06,491,291,2.69,24,23.59,55.52,596,229,2.8,48,24.67,47.84,547,IDLE
20:23:15,19.04,34.33,589,70,0.79,17,22.12,53.13,440,73,0.34,3,19.92,30.62,544,PRINTING
20:24:15,25.72,31.77,443,255,1.16,17,22.74,50.68,419,162,1.79,25,,,,PRINTING
20:25:15,20.36,54.06,514,163,3.42,45,23.73,37.39,465,150,1.8,13,23.91,47.96,524,IDLE
20:26:15,25.24,48.78,487,450,4.4,29,21.38,57.63,534,67,4.7,50,27.31,35.96,565,ERROR
20:27:15,22.69,44.55,467,414,0.44,37,26.74,48.8,497,164,4.64,0,26.61,43.5,423,ERROR
20:28:15,20.48,49.03,565,161,1.38,42,24.25,30.45,483,423,2.64,22,18.55,50.12,567,IDLE
20:29:15,23.89,35.82,492,243,2.15,44,21.13,31.93,475,270,4.84,7,27.6,53.07,497,IDLE
20:30:15,24.4,54.61,493,29,0.06,5,25.28,43.46,496,132,3.76,41,23.49,55.62,440,PAUSED
20:31:15,24.25,40.37,552,499,3.9,31,24.81,31.08,439,290,3.61,5,21.9,45.38,451,ERROR
20:32:15,20.94,32.16,506,314,4.22,27,21.63,51.9,496,131,2.32,41,18.14,30.41,598,PRINTING
20:33:15,25.11,59.73,565,377,2.22,45,19.03,47.38,565,129,1.62,1,27.33,52.14,576,PAUSED
20:34:15,26.89,45.5,552,365,1.25,18,19.44,38.08,556,478,0.56,47,22.25,38.69,582,ERROR
20:35:15,25.45,57.28,529,432,2.26,47,,,,,,,20.01,55.26,488,ERROR
20:36:15,21.98,34.33,501,195,1.94,50,27.12,48.59,424,11,2.33,29,23.8,38.84,508,ERROR
20:37:15,23.4,50.7,459,232,4.18,28,19.23,31.5,412,317,4.88,35,18.42,54.25,391,PAUSED
20:38:15,19.84,56.39,405,354,0.71,15,22.3,37.22,516,397,4.29,3,21.68,57.92,438,PRINTING
20:39:15,25.05,44.85,570,395,0.78,31,18.29,45.73,551,437,1.79,29,20.61,53.85,532,IDLE
20:40:15,22.42,47.19,525,38,4.01,10,27.74,42.34,586,489,2.39,31,25.9,41.39,484,ERROR
20:41:15,23.21,41.03,543,412,3.2,41,22.11,38.25,475,407,3.52,32,23.54,56.14,466,ERROR
20:42:15,24.51,34.26,574,467,4.6,18,23.54,38.81,558,13,1.97,38,26.65,59.92,497,ERROR
20:43:15,19.46,44.97,457,476,1.78,15,18.11,31.67,542,2,4.23,46,27.61,59.18,524,IDLE
20:44:15,18.26,49.52,400,446,4.26,14,27.69,49.98,407,351,2.1,16,25.25,38.83,484,IDLE
20:45:15,19.63,59.11,569,32,0.55,20,18.15,30.74,419,293,4.21,12,22.02,49.37,489,ERROR
20:46:15,26.09,34.9,500,404,1.41,8,23.6,46.02,495,262,3.42,35,,,,ERROR
20:47:15,21.57,31.78,463,105,3.36,39,25.71,53.37,553,369,2.17,42,22.84,32.33,445,IDLE
20:48:15,26.27,57.45,523,413,1.98,14,26.11,55.54,494,76,1.64,43,25.12,49.88,546,PRINTING
20:49:15,24.61,50.12,560,140,2.43,4,23.39,48.93,481,30,2.16,33,19.17,44.68,483,ERROR
20:50:15,18.66,50.03,571,438,4.23,34,23.07,31.73,402,21,0.71,28,24.37,53.63,416,PRINTING
20:51:15,24.3,39.01,401,235,3.5,13,23.26,32.56,593,304,0.19,13,24.36,43.78,482,ERROR
20:52:15,18.27,37.6,450,393,2.49,43,22.83,53.12,472,364,3.52,12,,,,PAUSED
20:53:15,23.56,41.31,438,466,4.57,9,21.13,31.4,387,305,0.46,31,21.03,32.25,575,IDLE
20:54:15,21.86,36.25,544,41,4.74,30,27.43,53.01,554,195,0.64,4,23.44,46.18,576,IDLE
20:55:15,20.17,49.69,430,53,1.42,31,27.29,51.06,559,384,4.88,1,18.68,56.23,591,PAUSED
20:56:15,21.76,40.23,431,260,3.39,36,21.78,38.86,393,119,2.04,30,22.46,52.39,468,IDLE
20:57:15,23.18,40.84,466,316,2.91,39,27.53,48.15,392,381,0.18,35,21.02,32.24,395,PRINTING
20:58:15,,,,,,,18.88,38.11,560,199,1.0,31,20.69,48.11,530,IDLE
20:59:15,24.28,51.1,470,257,2.56,34,18.79,43.88,385,438,2.62,4,27.83,58.87,588,ERROR
21:00:15,26.12,33.54,390,227,0.23,50,24.98,46.16,437,214,1.97,10,20.46,32.3,455,PRINTING
21:01:15,19.52,43.12,562,113,4.86,50,22.28,53.98,587,158,3.72,10,21.7,31.7,547,PRINTING
21:02:15,27.63,53.58,422,69,4.39,1,27.1,46.67,419,200,1.0,2,22.78,36.72,540,IDLE
21:03:15,23.99,34.64,579,442,4.58,11,24.97,37.23,406,247,4.49,4,21.87,50.32,523,IDLE
21:04:15,20.14,32.4,383,91,2.6,16,25.43,34.25,420,415,0.47,10,18.94,35.13,489,PRINTING
21:05:15,22.23,44.79,521,165,1.52,28,19.78,36.59,407,39,0.94,15,23.47,34.71,507,IDLE
21:06:15,26.08,55.42,527,72,2.21,31,24.43,43.45,546,81,4.77,37,20.54,54.47,382,PAUSED
21:07:15,19.65,38.92,559,241,1.77,19,26.57,39.44,493,166,2.81,22,23.84,42.88,436,PAUSED
21:08:15,26.72,52.39,573,428,0.04,16,24.51,37.22,541,115,0.04,36,27.21,34.17,424,IDLE
21:09:15,,,,,,,20.34,30.86,413,436,2.56,35,20.43,32.45,579,ERROR
21:10:15,22.0,48.97,395,244,4.49,2,26.26,59.06,523,337,2.77,6,19.37,56.26,424,PRINTING
21:11:15,18.24,32.02,468,220,1.31,14,27.63,40.68,517,300,1.47,9,18.34,46.46,561,IDLE
21:12:15,20.99,48.78,459,9,2.04,41,26.44,57.86,528,348,4.28,31,23.53,52.04,536,ERROR
21:13:15,25.72,49.84,591,442,2.88,35,18.38,40.65,426,410,4.95,25,,,,ERROR
21:14:15,27.2,51.5,508,78,4.12,50,22.35,49.92,535,320,4.71,29,22.64,47.99,393,PRINTING
21:15:15,25.89,50.3,382,31,2.01,11,,,,,,,25.26,52.34,515,PRINTING
21:16:15,26.89,46.2,447,90,2.73,17,24.05,54.15,430,124,4.05,28,23.37,49.35,596,PAUSED
21:17:15,25.7,59.99,516,463,0.04,30,26.04,33.19,462,5,1.54,2,27.43,58.19,567,ERROR
21:18:15,24.16,37.52,531,275,3.83,14,20.86,44.6,496,280,2.82,34,26.43,57.58,511,PRINTING
21:19:15,18.34,50.99,472,99,4.08,24,26.82,55.44,459,413,3.76,23,21.98,53.81,556,ERROR
21:20:15,24.58,35.51,391,216,4.82,12,24.26,48.57,556,168,4.7,5,20.78,51.9,518,IDLE
21:21:15,19.14,47.66,578,69,2.14,18,27.31,35.74,389,315,0.24,42,26.85,48.99,410,ERROR
21:22:15,21.74,35.87,523,400,2.77,47,27.8,44.77,426,215,2.96,34,19.67,54.16,512,PRINTING
21:23:15,22.69,31.96,399,114,1.41,2,,,,,,,21.73,48.58,471,PAUSED
21:24:15,23.8,50.29,528,499,2.66,5,21.12,30.74,454,431,3.62,27,24.82,48.02,429,IDLE
21:25:15,27.49,49.37,408,413,2.32,26,23.19,59.18,436,384,0.39,18,21.98,48.07,560,ERROR
21:26:15,21.41,32.28,502,44,0.66,25,26.52,38.99,562,361,0.11,20,18.14,41.08,479,PAUSED
21:27:15,27.05,50.09,562,134,3.24,11,26.18,30.72,491,98,2.14,13,23.13,56.52,455,PAUSED
21:28:15,20.24,55.53,521,295,2.41,35,23.35,54.5,391,392,3.43,21,27.11,53.48,490,ERROR
21:29:15,18.99,51.35,448,235,2.75,38,21.31,52.99,581,147,0.63,18,25.89,33.5,403,IDLE
21:30:15,23.92,36.54,466,159,2.18,33,22.39,46.06,404,427,2.36,34,23.87,49.15,403,PRINTING
21:31:15,26.59,44.62,573,218,2.39,33,18.3,58.32,521,288,2.38,4,21.54,39.51,409,PRINTING
21:32:15,19.47,57.7,556,48,3.75,10,20.93,49.3,593,275,0.25,12,23.18,40.22,539,IDLE
21:33:15,24.53,47.11,418,172,3.96,2,22.09,42.62,581,414,1.99,45,25.83,30.14,453,PAUSED
21:34:15,27.23,44.43,431,189,1.29,31,22.87,49.37,548,132,4.58,27,25.62,36.12,581,ERROR
21:35:15,,,,,,,18.14,31.17,443,86,2.74,38,21.4,49.44,554,PRINTING
21:36:15,27.58,33.47,589,347,1.35,33,,,,,,,,,,PAUSED
21:37:15,19.67,53.6,584,235,2.43,39,25.56,54.85,509,76,4.51,18,,,,ERROR
21:38:15,19.18,35.37,436,489,2.8,30,20.8,49.44,453,54,2.0,0,21.51,42.74,470,PAUSED
21:39:15,21.88,51.55,392,403,2.14,46,19.25,53.12,412,469,1.49,28,18.33,51.36,562,ERROR
21:40:15,20.59,43.19,505,425,1.72,47,24.4,34.04,597,206,4.3,33,23.97,46.33,530,PRINTING
21:41:15,20.82,42.96,413,179,3.75,22,20.33,34.12,446,296,0.71,38,25.37,41.73,551,ERROR
21:42:15,21.35,40.13,381,236,2.08,40,25.02,50.05,459,27,2.41,18,26.11,30.51,453,ERROR
21:43:15,20.07,45.18,420,373,4.31,6,21.31,59.0,595,75,0.22,40,,,,IDLE
21:44:15,19.43,49.3,450,207,1.9,0,24.32,42.2,563,103,2.51,18,23.69,38.6,554,ERROR
21:45:15,18.7,41.52,476,368,0.68,36,27.22,40.46,447,82,1.03,27,18.91,50.26,469,IDLE
21:46:15,18.95,58.44,494,272,2.55,2,27.04,31.5,460,269,1.18,13,25.56,34.32,484,ERROR
21:47:15,22.07,54.25,566,2,4.14,47,19.22,49.98,554,328,0.63,7,24.12,44.82,419,PRINTING
21:48:15,26.96,45.92,538,127,4.46,5,19.34,43.57,592,48,4.66,43,23.94,59.36,561,ERROR
21:49:15,25.95,30.85,386,389,1.99,13,18.2,33.23,387,171,0.16,41,26.75,50.73,542,ERROR
21:50:15,27.78,48.79,399,194,1.32,50,18.62,53.93,595,340,0.4,13,,,,IDLE
21:51:15,20.22,39.98,410,241,1.99,29,23.58,44.38,432,250,0.46,26,25.89,42.11,524,IDLE
21:52:15,27.0,59.88,405,483,4.4,16,,,,,,,22.46,58.87,445,PAUSED
21:53:15,27.43,46.11,408,351,2.75,36,19.15,52.73,383,396,4.48,6,20.83,30.27,441,PAUSED
21:54:15,22.49,31.47,412,225,4.63,23,,,,,,,26.85,30.23,415,IDLE
21:55:15,18.62,41.31,599,395,4.8,25,18.34,41.92,531,159,1.52,50,25.09,54.43,394,PRINTING
21:56:15,22.69,54.42,573,270,1.95,26,26.77,58.31,391,218,1.32,32,22.67,59.67,524,IDLE
21:57:15,25.2,35.43,577,358,4.91,36,23.67,36.75,489,44,0.46,9,18.21,35.96,463,PRINTING
21:58:15,23.48,48.65,407,281,4.56,28,19.69,46.02,600,199,2.47,10,21.55,36.72,505,ERROR
21:59:15,25.77,44.41,498,39,0.87,26,23.25,50.71,458,379,1.28,19,23.44,33.64,545,ERROR
22:00:15,,,,,,,23.55,38.5,384,425,0.3,17,25.17,55.31,407,IDLE
22:01:15,18.88,54.39,499,190,2.22,19,18.92,41.87,559,337,4.06,29,,,,ERROR
22:02:15,20.12,35.98,464,445,1.87,10,18.5,30.62,520,122,3.72,4,19.12,37.4,599,PRINTING
22:03:15,19.89,56.69,579,284,0.99,28,26.7,33.44,406,68,4.03,35,21.75,37.52,494,PAUSED
22:04:15,26.81,38.46,423,171,0.75,30,18.15,34.83,444,352,2.72,42,26.93,44.56,423,PAUSED
22:05:15,24.19,44.36,446,499,1.92,12,19.28,59.97,516,161,1.34,11,21.72,59.15,466,PAUSED
22:06:15,22.44,50.91,567,334,2.7,38,19.02,52.53,549,495,4.08,17,23.7,40.76,516,IDLE
22:07:15,18.48,50.81,442,166,2.51,40,19.47,51.07,407,61,2.41,13,22.65,31.82,466,IDLE
22:08:15,21.94,41.68,452,277,0.88,18,18.82,50.77,530,342,2.61,31,18.01,30.83,382,IDLE
22:09:15,26.04,46.84,515,135,0.05,44,23.6,38.01,447,52,0.13,23,25.38,50.35,513,PAUSED
22:10:15,21.66,50.15,494,33,4.93,23,20.74,36.2,591,267,2.21,6,23.33,40.25,562,PAUSED
22:11:15,,,,,,,24.42,50.51,582,416,3.52,34,19.65,46.57,392,IDLE
22:12:15,22.32,57.63,529,325,1.41,14,,,,,,,21.46,31.93,485,IDLE
22:13:15,19.25,47.83,409,52,3.49,0,,,,,,,19.47,59.03,538,ERROR
22:14:15,24.13,36.45,543,131,4.9,49,24.53,47.86,455,347,4.44,47,24.53,38.88,575,PAUSED
22:15:15,21.02,33.81,518,392,1.8,49,,,,,,,22.35,41.04,454,PRINTING
22:16:15,18.46,55.33,426,198,1.42,39,18.81,38.43,511,157,4.08,23,26.41,45.97,498,PRINTING
22:17:15,20.9,49.56,427,81,0.01,8,,,,,,,21.02,43.85,484,PAUSED
22:18:15,22.67,50.75,483,292,1.25,33,18.04,30.85,463,326,3.49,37,21.42,31.29,598,PAUSED
22:19:15,19.46,41.24,456,286,4.19,11,,,,,,,24.66,57.53,432,ERROR
22:20:15,18.33,33.84,519,489,3.81,8,19.54,52.16,541,372,2.91,21,22.64,37.15,390,PAUSED
22:21:15,22.08,37.22,431,228,1.3,17,18.06,30.11,467,96,4.47,37,19.04,59.21,424,ERROR
22:22:15,19.05,40.79,535,427,3.18,39,24.34,55.81,394,21,1.82,43,22.24,56.06,437,PRINTING
22:23:15,26.88,34.65,380,352,1.75,19,25.18,33.8,462,402,4.23,35,18.59,30.16,459,PRINTING
22:24:15,27.19,36.61,514,448,4.35,17,24.21,51.84,563,231,1.8,29,,,,IDLE
22:25:15,25.92,35.27,413,40,0.5,26,27.28,49.02,512,250,1.37,27,19.91,33.68,482,ERROR
22:26:15,23.7,57.9,505,31,3.1,48,25.49,50.6,404,316,3.7,22,18.27,42.96,579,PRINTING
22:27:15,20.31,38.22,559,477,4.11,38,19.76,45.92,513,159,4.49,47,23.78,32.61,501,PRINTING
22:28:15,24.88,36.56,518,127,1.69,37,19.68,50.35,439,307,3.71,29,18.38,41.12,417,PRINTING
22:29:15,24.4,50.02,449,488,0.31,39,27.55,58.58,459,333,4.54,22,21.14,51.99,579,PRINTING
22:30:15,26.75,30.97,458,273,2.54,44,19.63,54.47,535,4,3.01,22,23.46,34.65,565,PAUSED
22:31:15,23.18,56.6,521,433,1.13,24,24.17,45.41,412,336,0.9,45,21.44,34.87,413,PAUSED
22:32:15,21.08,46.05,553,103,4.33,29,19.3,57.93,520,237,4.59,35,19.8,36.08,496,IDLE
22:33:15,25.11,35.43,533,220,4.87,13,24.8,31.14,583,31,3.46,7,,,,PRINTING
22:34:15,25.33,58.19,424,330,1.8,16,21.57,45.37,484,105,4.39,35,23.64,36.01,566,IDLE
22:35:15,23.98,54.68,506,365,4.53,9,22.71,51.53,550,198,1.38,19,25.76,44.58,539,ERROR
22:36:15,18.42,59.16,521,68,4.29,11,24.52,55.52,574,383,2.1,4,21.67,39.46,426,ERROR
22:37:15,23.32,42.57,493,299,0.63,16,18.46,40.26,461,310,0.51,29,25.19,35.39,560,IDLE
22:38:15,18.63,46.86,577,88,0.5,20,19.66,55.3,586,441,3.99,16,24.13,55.92,465,PAUSED
22:39:15,21.43,47.39,407,378,4.11,21,25.4,54.12,410,102,4.32,9,25.57,40.74,548,ERROR
22:40:15,22.07,36.95,493,80,2.64,41,22.08,47.81,573,82,1.24,33,27.67,35.42,473,PAUSED
22:41:15,19.63,49.71,567,384,2.5,11,26.69,53.38,536,178,0.75,49,24.79,38.28,421,PAUSED
22:42:15,26.41,56.85,591,415,2.31,41,25.19,36.52,515,411,2.01,44,25.26,36.34,427,IDLE
22:43:15,18.49,35.36,520,314,1.28,43,23.47,43.43,590,109,2.15,27,25.6,54.05,478,ERROR
22:44:15,19.67,39.17,509,484,0.45,30,25.23,50.61,487,96,2.73,1,18.84,30.4,450,IDLE
22:45:15,21.13,41.87,393,396,4.15,48,25.28,34.29,469,31,3.21,11,19.79,38.18,477,IDLE
22:46:15,19.12,39.54,468,18,0.11,43,18.93,45.7,538,194,2.67,40,22.92,37.81,578,ERROR
22:47:15,24.43,47.5,520,271,1.18,49,19.95,58.71,543,265,4.45,49,19.02,35.76,528,IDLE
22:48:15,19.39,57.03,486,379,1.98,30,24.3,37.12,427,420,4.51,23,18.68,50.57,473,ERROR
22:49:15,21.82,33.93,414,288,3.25,24,25.47,33.46,579,64,3.51,19,25.62,37.49,395,ERROR
22:50:15,22.58,51.78,433,490,1.84,8,20.08,49.03,393,420,4.79,39,20.24,39.86,571,IDLE
22:51:15,21.43,54.97,529,366,0.53,0,23.47,32.01,466,489,1.7,31,26.65,38.84,574,PAUSED
22:52:15,19.82,54.63,399,486,0.22,42,21.74,32.19,387,111,3.22,17,26.96,39.51,470,IDLE
22:53:15,26.65,36.98,473,441,0.84,48,26.54,51.47,391,447,0.35,21,18.12,40.73,453,ERROR
22:54:15,22.25,44.73,552,352,1.25,38,,,,,,,26.75,39.96,554,PRINTING
22:55:15,25.88,34.19,436,60,0.91,43,24.58,50.59,560,377,0.88,3,23.34,55.7,513,ERROR
22:56:15,21.88,46.92,460,283,1.23,43,26.8,38.15,383,309,0.91,40,27.76,30.18,402,ERROR
22:57:15,18.63,35.08,488,416,1.44,24,18.1,44.92,492,198,1.73,34,27.32,53.27,534,PRINTING
22:58:15,22.16,40.41,499,323,0.3,30,24.14,52.51,485,331,4.98,49,21.04,43.69,421,IDLE
22:59:15,19.0,41.97,420,297,4.2,5,19.58,48.66,474,81,3.86,31,27.38,39.46,394,PRINTING
23:00:15,20.36,30.87,400,492,1.7,39,26.48,45.98,451,180,1.27,24,23.11,47.83,592,ERROR
23:01:15,25.51,50.22,462,154,4.08,12,27.38,46.6,402,115,3.07,50,25.4,55.82,548,PRINTING
23:02:15,18.87,40.7,433,147,4.68,50,,,,,,,26.21,59.89,429,IDLE
23:03:15,25.29,31.1,398,372,4.39,6,,,,,,,23.97,50.28,564,PRINTING
23:04:15,25.84,31.51,452,88,0.52,47,18.41,41.85,562,408,3.15,13,26.5,47.35,482,IDLE
23:05:15,23.66,43.03,555,309,1.52,13,19.53,44.16,499,352,3.38,16,22.95,44.0,381,PAUSED
23:06:15,19.52,53.6,449,275,0.03,42,19.94,49.55,445,98,3.9,4,25.69,52.8,541,PAUSED
23:07:15,26.29,36.58,397,10,1.15,5,27.88,50.66,599,273,0.43,24,24.25,53.65,463,PAUSED
